,ERF,ERFari,ERFaci,albedo
1908,-0.36110876477763626,0.000158647170706365,-0.40875388999665907,0.04748647787749045
1909,-0.6942082236684788,-0.03586662282198279,-0.5240016011143227,-0.13433999912187256
1910,-0.3613954182125824,-0.07111467862709674,-0.3236885009037034,0.0334077624607452
1911,-0.3164692477672766,-0.042563033563947354,-0.4989382751333148,0.22503206028288988
1912,-0.771103041488923,-0.08724377339891871,-0.2945886351589114,-0.3892706335531116
1913,-0.8553683884310928,-0.10456153065589593,-0.7419543431073043,-0.008852512775940532
1914,-0.6588753535272043,-0.03586209171898852,-0.64446231146398,0.02144904980175342
1915,-0.7976563440395352,-0.09392251469187156,-0.4140112580546601,-0.2897225728559379
1916,-0.6060864769436226,-0.061331681722520015,-0.4385201511064647,-0.1062346457764993
1917,-0.20588301382822427,-0.06387701493490863,-0.4499236258003714,0.3079176262373789
1918,-0.5094741976998748,-0.08550271188817746,-0.4611428731435511,0.03717138860186827
1919,-0.26757890713636046,-0.05075944890813072,-0.2814390300459516,0.06461957382327314
1920,-0.5512528872614545,-0.06748593384481057,-0.6087685135334671,0.12500156032934398
1921,-0.4404737940657868,-0.04607673905587284,-0.3520222028337165,-0.042374852712439466
1922,-0.6110322273871548,-0.051743039649054134,-0.38668508393875667,-0.17260410523603184
1923,-0.5884160686844551,-0.14851848097670073,-0.5151146961111057,0.0752171065572305
1924,-0.5519345938198066,-0.13967923082081027,-0.4553136631316813,0.04305829971304014
1925,-0.7411342726730296,-0.1302205749331077,-0.5911005616853765,-0.019813136182737244
1926,-0.6376559174703277,-0.06911556671392519,-0.45725267929296864,-0.11128767119969736
1927,-0.5868328453917669,-0.09382797688005072,-0.45575827058448165,-0.03724659767611031
1928,-0.49042466259224027,-0.13161886902559392,-0.3186785729479616,-0.04012722208029526
1929,-0.2516350666211012,-0.05972464188183018,-0.28255678136379225,0.0906463563316451
1930,-0.18859095003599022,-0.032153306816452405,-0.317673978770802,0.16123633644746005
1931,-0.4880944676074482,-0.11241115058704006,-0.5045680804751458,0.1288847635730124
1932,-0.6337139854094266,-0.011317972776898286,-0.583440309009635,-0.03895570426314463
1933,0.03227195073523326,0.013673454654291284,-0.19138538938242847,0.20998388507734672
1934,-0.7304785904781544,-0.045066568120046814,-0.5104930464895675,-0.17491897569826062
1935,-0.4270975782191328,-0.05646853033068229,-0.41398020608237335,0.04335115906149875
1936,-0.6536253266393423,-0.047663524353230874,-0.6233112393795247,0.01734943679987762
1937,-0.8501201267934427,-0.1442284248176844,-0.595242075106516,-0.11064962651957755
1938,-0.6499885992512497,0.007843108629740298,-0.7518400750190553,0.09400836678028499
1939,-0.576026763865008,-0.03171132678307956,-0.4358940776049939,-0.10842135986464066
1940,-0.7848892166723281,0.0019758592510617386,-0.7801220868784624,-0.006742989447959549
1941,-0.7744176415719659,-0.13146486557543574,-0.5189038540261761,-0.12404892201322011
1942,-0.8662654518871785,-0.17085481784853607,-0.7924885463021345,0.09707791197257383
1943,-0.30755599345731416,-0.15830858729970482,-0.1704840877933945,0.021236680957374892
1944,-1.121236324408752,-0.1577069387649561,-0.6807954789883515,-0.28273390666933257
1945,-0.8617673296757805,-0.13101496735502935,-0.6445465063682281,-0.08620585649961754
1946,-0.46647338247080516,-0.11753891759545071,-0.4734910540944827,0.12455658931610769
1947,-0.8055429221122665,-0.06746084155035723,-0.6422665303634595,-0.09581555074562113
1948,-0.8706670974678168,-0.10039340815076672,-0.7760356930171975,0.005762005210506743
1949,-1.2382728088366686,-0.13700623733870773,-0.9491748693886931,-0.15209170304971426
1950,-1.0719093063091323,-0.11665617369310753,-0.9223243495359001,-0.03292878047940406
1951,-0.5869978471132783,-0.14038137305730558,-0.6417850261150936,0.19516855126143465
1952,-0.901659617015276,-0.11200738952642336,-0.8754454446382506,0.085793217372587
1953,-0.6763205064249739,-0.14207509167463808,-0.5862664394115975,0.052021024819592684
1954,-1.2118726031747244,-0.10343138897882354,-1.0053597828097967,-0.10308143162239498
1955,-0.9249016220129959,-0.12647401462034943,-0.9282146283437372,0.12978702017045649
1956,-1.2846004031155185,-0.1235160045242858,-1.1610238585902906,-6.053885712231972e-05
1957,-1.1413050910915972,-0.1385728390413653,-0.9466471380753618,-0.05608511524543267
1958,-1.3403093984839616,-0.13323020498691612,-1.1991822935258207,-0.00789690088160123
1959,-1.3264507952688225,-0.190841829342385,-1.0458055828603907,-0.08980338166044853
1960,-1.0977727681678733,-0.15918527573666064,-0.8681964772863542,-0.07039101408127947
1961,-1.1411906248747117,-0.1770140709914713,-1.04591886285212,0.08174230967432863
1962,-1.3570687756593245,-0.26828287688029445,-0.9444827028179733,-0.1443031959392887
1963,-1.395675467859465,-0.21475127373920852,-1.2264778363389146,0.04555364077531521
1964,-1.2238635742058623,-0.2293379741522783,-1.1462590503521588,0.15173345112243
1965,-1.041437027034104,-0.19871996352903282,-0.9578467435715015,0.1151296803656825
1966,-1.1193809631318747,-0.2601243750662138,-1.006458593426398,0.14720200555180937
1967,-1.3288171590221116,-0.24964297202545294,-1.1841363764710975,0.10496218915375055
1968,-1.2122231584687702,-0.22403675585472316,-0.9405380131077753,-0.04764838959141146
1969,-1.4408082502468333,-0.3026381193723609,-1.126664202935737,-0.011505927293250619
1970,-1.628714890037166,-0.29233541694135995,-1.5800138069652596,0.24363433283054733
1971,-1.4759679629407936,-0.2443169631346618,-1.1309127934291592,-0.10073820625311607
1972,-1.7270869370589548,-0.40559938099265663,-1.1525969514798378,-0.16889060471626818
1973,-1.5897481093529653,-0.3905251422080471,-1.3392965195370228,0.14007355168816152
1974,-1.616700520384168,-0.35840209869613265,-1.416486555451767,0.1581881344210799
1975,-1.587626467196431,-0.3141215756461585,-1.212178410778478,-0.061326482396481335
1976,-1.4202104883080175,-0.295885190795225,-1.305875661271227,0.18155036301194657
1977,-1.2128045020950216,-0.2622686976249884,-1.1614845308172759,0.21094872481074614
1978,-1.3956518027415692,-0.30333019684613793,-1.2223295502365144,0.13000794371345073
1979,-1.4976989132175353,-0.34291474722330345,-1.1885439303930931,0.033759763951584566
1980,-1.5688298030540109,-0.3463071389020197,-1.2981283334876432,0.07560566951990294
1981,-1.7073356475817651,-0.4124031987112477,-1.256480370485679,-0.03845207935107031
1982,-1.867578782414358,-0.3315418735845413,-1.2556529925926994,-0.2803839173084822
1983,-1.2902944170131172,-0.3159055762530907,-0.9634491829846539,-0.010939656982433533
1984,-1.3086525760519427,-0.3295126081970666,-1.0240612855282425,0.04492131734173523
1985,-1.4843212266688464,-0.28679721848781353,-1.1307288393942256,-0.06679516902980429
1986,-1.5260346671804415,-0.2898449760348945,-1.228289403658334,-0.00790028751340762
1987,-1.438355069404734,-0.30049535595532695,-0.9968686713006418,-0.14099104114484426
1988,-1.4217084584615807,-0.31983206670253705,-1.2089876457308322,0.10711125433071368
1989,-1.3832382561080363,-0.2714091271547576,-1.2248392437671243,0.1130101145404694
1990,-1.666644783679332,-0.3379174361991487,-1.4491304247256969,0.1204030779052081
1991,-1.576277332135317,-0.26123645666956463,-1.3696434113951943,0.054602536270341784
1992,-1.4886745517903075,-0.22098138194795597,-1.3098878328037438,0.04219466373880064
1993,-1.3069377079236044,-0.2896738265813925,-1.2205771036802118,0.2033132231650554
1994,-1.520860098202449,-0.33404964667544307,-1.2858533155209506,0.09904286433796355
1995,-1.7722834238167733,-0.30939055689741707,-1.2092732795502028,-0.2536195890126741
1996,-1.3022214227879036,-0.3057142647622413,-1.119601962317485,0.12309480427749186
1997,-1.48308790210338,-0.26748141948115106,-1.1733044772386887,-0.042302005399040325
1998,-1.478943115174445,-0.1758887881959775,-1.361081013631946,0.05802668615801969
1999,-1.6258126905689037,-0.3401695389094152,-1.1340234033320626,-0.15161974702818523
2000,-1.39933129531651,-0.283252643357306,-1.1189873796188612,0.002908727130502949
2001,-1.028722743792963,-0.2990771443346955,-0.8793112561711695,0.1496656559840163
2002,-1.6822706522451778,-0.29512804906656614,-1.4245613832185864,0.03741877987585752
2003,-1.0000750544569474,-0.2675780465472504,-0.8695375971999977,0.13704058980075431
2004,-0.688522809442983,-0.358747515092305,-0.8054169167504629,0.4756416220792948
2005,-1.6984039311961552,-0.32528704123236873,-1.2990284626446023,-0.07408842702712996
2006,-1.4398277609337757,-0.26592048627777126,-1.2726060889445088,0.0986988155024338
2007,-1.148713470876293,-0.25497804191928763,-1.1676474781575221,0.27391204894700716
2008,-0.8659160957104112,-0.2231890538596485,-0.8075999583309345,0.16487291407083263
2009,-1.7092417794449983,-0.25977182405234617,-1.374458144658465,-0.07501181033650367
2010,-1.0131270053479176,-0.22037131902797577,-0.7892217088514328,-0.003533977118899101
2011,-1.0446447429987564,-0.23938388790075202,-0.9671666017846037,0.16190574644508388
2012,-1.213417392559173,-0.2281172984596376,-1.0843151603557315,0.09901506509973805
2013,-1.2364563321849726,-0.22327971030790486,-0.9657369782757285,-0.04743964446271555
2014,-0.7593454488094893,-0.22078069173520903,-1.048036302847816,0.5094715458612497
