SO2,BC,OC
-0.0036363122684962834,0.1220394191117109,-0.026420922908049673
-0.0032944700233452197,0.033633968040869884,-0.0034009627653477925
-0.0009077282810697728,0.0430318316709289,-0.015101232487810173
-0.0012828267989071344,-0.0013087205151888562,-0.007202755095917313
-0.0028323264781160724,0.08540922179882351,-0.01660593659545001
-0.0022793785462638227,-0.025062849480456367,0.01230088656195955
-0.0034680080156028743,0.009573242072391713,-0.013079013831921473
-0.0006813442819682096,0.02523151422292077,-0.011607452979224636
-0.00024283444457212622,-0.022060742307116847,0.009725069860759179
-0.0027984579967532037,0.1049355990966237,-0.034582484875691495
0.0005563941806681149,-0.08524660023897379,0.02028916825652995
-0.0031298810905366166,0.03882239461350944,-0.0003199347883329006
-0.0029906336565125144,-0.0019274264412299028,0.010163249643367175
-0.0022950518222354986,0.08212099784334208,-0.02115315044893269
-0.003376838893228191,0.01609956300891633,0.0030097268618768996
-0.0023380268788572908,0.1368126082377269,-0.04523649859156463
-0.004074795168235097,0.08445832070847364,-0.016905617800716317
-0.0012598379579394116,0.029789793801783686,-0.012493799695096858
-0.0027824738413951035,0.01445217476350798,-0.001621920692403439
-0.001673796053227623,0.025991039909692447,-0.005590825560882979
-0.0014595212710690017,0.05697981182874476,-0.016900531048285556
-0.0020734744179774917,0.0481161672676054,-0.011790311047978312
0.0011167139231409427,-0.058437221839462025,0.008731704543101109
-0.003760353729554059,0.04705230781227815,-0.013157367330160074
-0.0020760823492234418,-0.018366451456746265,0.011921455980626012
-0.0028898423104443006,0.11153827617341505,-0.032616853527048684
-0.001579465613553271,0.011886238156029561,0.007206246644115679
-0.002695861457339536,0.046870667730263424,-0.00912294002003431
-0.005363202644592789,0.10654083149731633,-0.033135155378641756
-0.0027848094239773273,0.06935391656203002,-0.020053374908028547
-0.0005656801435973917,-0.07493097632864844,0.03220822200967394
-0.0006768382076940292,-0.05994939053623273,0.01826581311640283
-0.0023665011865199813,-0.016344133557645205,0.017225820772850974
0.0010943106883820083,-0.09322983779614191,0.016899399458315797
-0.0020514089949713148,0.012611798104633754,0.0013858480843867878
0.0014048295025297437,-0.01449474320076322,0.0001368554769047136
-0.0016952775346219962,-0.040841409421939076,0.013735590726530224
-0.0017302047281579473,0.0021250295722032384,-0.0064959686572459525
-0.0015607030210363678,-0.03665278763449129,0.01551214495179075
-0.00018850198496006966,-0.048303718241146106,0.0129252379110408
-0.0006286541011785596,-0.02001233154624671,-0.0007272690991813949
-0.0023224794563494163,0.04021119232004174,-0.01964929797206185
-0.0027076107465815093,0.006680410302067442,-0.020389358368772977
-0.0039254255494255005,0.04822488726783916,-0.01773835795700248
6.559496383515934e-05,-0.0713472455008565,0.013428164865634338
-0.001656033367855104,0.10797573247925665,-0.02865835589085335
-0.004510806132870954,0.049462151499888043,-0.0039023625730469735
-0.001818636795648592,-0.0031282166231684054,0.006907766189671316
-0.0032806561815664752,0.04597443117472414,-0.018688371401446968
-0.00011264318136224103,-0.07615311438589405,0.01551204567046532
-0.0025561334353423086,0.03789241041943149,-0.004257825741177095
-0.0009020572146318248,-0.034284889770409374,0.004910600467843094
-0.0015338243833594436,0.07615845304886376,-0.025225395180368197
-0.004537743580739009,0.011240362086535931,-0.010962637854315456
-0.0035678107646370328,0.03543482977183321,-0.004515909224410227
-0.004731158054753604,0.10960834008065932,-0.023251397994332786
-0.00102937025943374,-0.015497426104142968,0.008704174200357618
-0.0019669002431373086,0.00022384623011626435,0.005129433294055177
-0.0026910387875607664,0.026112367855858028,-0.00039057551580964846
-0.00025322327950945953,0.0175193447137725,-0.00688856965990201
-0.002782635040914052,0.011949838042274338,0.0013011746111223825
6.193743318422685e-05,-0.09665714709629339,0.02162106308366671
0.0005674968003806844,-0.06943590745642886,0.009848063881458879
-0.0017654641876162093,0.016186792726516717,0.007683984101117931
-0.00028315773900418513,0.03887386607218753,-0.009604517515459533
-0.0015282804861905062,0.06533602461914939,-0.024774790344800658
-0.0014268533413073704,0.018119371932157374,-0.00878922084308107
-0.0068839741600091155,0.1724526653561307,-0.051434119963367234
-0.0019884720693224243,-0.019345782199832788,-0.0006333379748755131
-0.004117855449914893,-0.00989754084432613,-0.005611115030471425
-0.003046838387135818,0.10165582059005732,-0.028393164004301225
-0.001550196837716159,0.04714539894710439,-0.01209434132097903
-0.000761399094596459,0.025913183626908236,-0.014939389812471412
-0.0008473593185795448,-0.011666273206409665,-0.0009371639877739403
-0.0028659422879361773,-0.00036359354737015154,0.009410777482992159
-0.0032631922960450668,0.03306856445097192,-0.00960166341694245
-0.0009401903313448519,-0.04291834964956863,0.003509070485567792
-0.00016904326883441156,-0.05230516243185812,0.008164460084061966
-0.0038898935453719145,0.04945808812742151,-0.016917937837684464
-0.001491821591239723,-0.0528212058464595,0.01210696906341234
-0.001646668793564347,0.014756482651152331,-0.004989917731035682
-9.275366240715896e-05,0.0005881877819155466,-0.008003022336205878
0.00047268536795243776,-0.03182993587797074,0.0029329865968992577
-0.0009531811363618418,-0.0076677814409687895,-0.003069940846430511
-0.0043212971324079206,0.0014400270548486516,0.002314683303956356
-0.003391883179020106,0.06466616221475616,-0.011075476948844941
-0.003482869577613939,0.05574852987787994,-0.01946235786276676
-0.001997393745101619,-0.008726566178979258,0.012530236569062918
-0.0018258790397189363,0.09876173000706008,-0.03687015289217921
-0.0007017002054878432,-0.07662790575106797,0.02392627430019196
-0.001406409656668427,-0.023423427116234005,0.020994232011244035
-0.0038140615841246255,0.054689219991868404,-0.016496375942005575
-0.005907084264083308,0.13178967122324384,-0.04299952061926565
-0.0007266594500063351,0.020597847710155007,-0.007214093207430094
-0.0022107650660707764,0.025729175901140787,-0.009215064442615047
-0.0009579187156163415,0.007198894874394089,-0.003592972459843906
-0.0033554045848865305,-0.01276671964229089,-0.0015608463244798695
-0.003048857122717985,0.022619814374529385,-0.01864315448081024
-0.0030123662045326793,0.020522971471840953,-0.005153628915675815
-0.0029290479867072196,0.043608572859473754,-0.010041412059279664
0.00030118704282612694,0.005986139035838507,-0.014962193196894343
-0.002798527356330568,-0.007775755435798289,0.008293294196596308
-0.0036058677827357504,0.004942829375403867,0.005532449123517811
0.001203142700673903,-0.07892200953434321,0.025230408365976523
-0.0029714798802230142,0.04982869581914766,-0.008022000801680005
-9.169607050646758e-05,-0.06050705072175598,0.01057941041894493
-0.0009878955247136156,-0.08478447479581518,0.01588824237076063
0.0003063670111751164,-0.03572521302228095,0.003078477962574506
-0.002000409335765556,0.013949809134648352,-0.0009082932265012294
-0.0007378112215171606,0.08684840638130001,-0.027184028959877843
-0.006419978454387133,0.1303724554003726,-0.047266945142979834
-0.004356130566486925,0.05390821457192266,-0.026840999015703512
-0.0026052064666449264,0.06223589094208358,-0.022671985639725823
-0.005215923480263221,0.062441819067021745,-0.0320080654947972
-0.0022038765350976507,0.042433506104139124,-0.0065592499613900245
-0.0012090916909716833,-0.04060011960300057,0.004325839045068737
-0.0022937127016051666,0.027483623758059995,0.001817866730299181
0.00012230405521322717,-0.05707527707589259,0.020785771129948373
-0.0016735640820127384,-0.010767506390929906,0.018289232805648672
-0.0038242982816213966,0.06321828082467985,-0.006500935217827414
-0.004127935093146683,0.11442891107524275,-0.01994014449950041
-0.0027724274187216572,0.008955237908882318,0.009874715151509814
-0.0013492270928788248,-0.04633536193633446,0.013255792762267909
-0.0009966446822048383,0.03749922412977595,-0.016440131349583918
-0.0028250620530858362,-0.000874073436895148,0.00503128593483043
-0.0060966117231223485,0.13292443634081125,-0.04054278262875248
-0.0024206918080569226,-0.005315076542392964,0.00472775420620592
-0.0005170434030027963,-0.002889659828275327,-0.00420090526907141
-0.0011982117932289073,-0.0026363568675216303,-0.004096692605607627
-0.0009075808128528783,0.001775155458466536,0.000452321935313825
-0.0010367359940727852,0.04023083746510364,-0.01794921289543548
-0.00038413863670368155,0.001512757382916119,-0.00826001524990674
-0.0005748124851813167,0.007686054881495933,-0.005691180028880375
-0.00016528213155142383,-0.005611568557785045,-0.005466597521754503
-0.0010396913325847101,0.022178714921042342,-0.010370015878698964
-0.00031301928678539653,-0.018457517815184503,0.007075655546561642
-0.0009536519227204359,-0.04131249286892606,-0.003723173566331752
0.00034463501779945693,-0.003972802890523475,-0.002786252255504917
-0.0026323435335930574,0.040313535241485954,-0.021553657662147528
-0.0030422196353643042,0.0032961917686312003,-0.007210838872259768
-0.0015899378661768026,-0.004835803499728238,0.0030992383250123753
-0.0011952839926520531,0.011223328492128117,-0.01619753568742678
-0.0022271179721034037,0.10462933482802916,-0.03409838969770636
-0.0037489359210084493,0.07335883267898723,-0.016279694756631786
-0.0032704333377099382,0.05059002980366321,0.004325199683595764
-0.004303292390475509,0.0038415395204234115,-0.000691380204118997
-0.002294088152416311,0.0023150735143221794,0.007185157173324603
-0.0017252773363050913,-0.009728178778824101,0.006313571806056581
-0.001945933250778012,-0.005469227371667858,0.010851106808636582
-0.002748900424174794,0.019977707416572444,-0.0004708547218461557
-0.002520037943505871,0.009503978380314772,0.008885962546029117
-0.004791365832934124,0.06528656947983363,-0.0162294960114701
-0.003428933877800411,0.06519715430378717,-0.006557601896380898
-0.005682087013405449,0.06435285270176451,-0.02175929143788648
-0.0006900354033881511,-0.019530787634481336,0.006337903274970975
-0.00467831861307467,0.10255279360137945,-0.03115233598879179
-0.002699175740800502,0.020993342644105545,-0.0015080382561202849
-0.0075288560899735985,0.1425788630886838,-0.04805210135033673
-0.004661367695955334,0.0391668668423505,-0.008155223899784098
-0.0022059450819171458,-0.009047337190888835,0.009579206797830512
-0.0028309167464974465,0.011773536259426254,0.002418303725572382
-0.004791256621664325,0.03904878873751626,-0.008320642498270896
-0.0031808659137630745,0.00014821216050102393,-0.008199151000042376
-0.0005235403851476448,0.0023196186613449257,-0.009145205153848429
-0.0011441780913656991,-0.0017061278315998463,0.004358583958129329
-0.0007278875089235204,-0.04772504236126281,0.0028819118283009097
-0.000373138318158959,0.021680831217755627,-0.0076394493393233225
-0.005056592085915147,0.08248130257777703,-0.03003257606388407
-0.0035620220907022484,0.015013792520224053,-0.0018263285006412775
-0.004100186667456642,0.036549704342247774,-0.007944579411936843
0.0007508790420523739,-0.03447253150772733,0.006583019691731348
-0.00654519889218752,0.13695068553292136,-0.04934042973659268
-0.002070116755388488,-0.02344578358900028,0.012435293443045652
-0.007235028534413256,0.1577904255536387,-0.05389786572007807
0.0004278951522891577,0.002198895812529345,-0.015908957845897173
-0.0024450387786115616,0.003995513673027334,0.008890712032128812
-0.0019407286109965856,0.021323348528172057,-0.002579203044884278
-0.0012309925164987353,-0.02806297884348767,0.012193499935246724
-0.0026136559705748617,0.03250126036949166,0.0009979899687974536
-0.007576923621619095,0.1419909674202069,-0.038682469844452186
-0.007403422540995926,0.16469601689865176,-0.045594265962434724
-0.003703002787889549,0.05265656210087122,-0.00889214636331134
-0.0021507439720195084,0.10298343842070579,-0.033375180153076174
-0.0035504680882342612,-0.03257271438111832,-0.00399369576083708
-0.0024750774297884024,0.003103601942855182,-0.003431738557621176
-0.0024966789170298874,0.030465106126295043,0.00377720128488572
-0.0006303323119589365,-0.025673023792461728,0.012312574874200996
-0.0023784195646139347,0.010889168705871175,0.0036439194093244986
4.407700747013216e-05,-0.020690045431443822,-0.0025112189742420125
-0.0014329673110492526,0.02487273787056344,-0.008108466556163502
-0.0009023652300186483,0.05037650654861518,-0.020090092499427854
0.0007107241639022008,-0.09101950281443688,0.019313178526848978
-0.0030546778946436027,0.019847471393130985,-0.005076713390985416
0.00019150283876662145,-0.00655919816221669,-0.007232753881293107
-0.0010290138701791818,0.05914033850711708,-0.021048163923597676
-0.005675647230757924,0.16100041182370664,-0.05095968189026742
-0.003506964900489906,0.08874904246169346,-0.025920078299243022
-0.00248259488793489,-0.011853504767160374,0.007240115068323429
-4.312429009522612e-05,-0.018275120003537062,0.0009727778187968161
-0.002712669270375407,0.058899233886081453,-0.017854377752959345
-0.0009086854200886451,-0.010097109466657823,0.01520812066716923
-0.0016628284033727051,0.04198549372572743,-0.012709195618663264
-0.002773907833621695,-0.02539805013357885,-0.0010822548856624353
-0.0032074245711312182,0.07617121284392032,-0.010528148189590194
-0.0026470934768667563,-0.04828323071765708,0.002208017789920808
-0.0019620534010940196,0.0022300467103192776,-0.011398748646703332
-0.002461649745064201,0.0216749028200277,0.00367021999145017
-0.007653404617181248,0.19633553302447426,-0.05975240231334469
-0.002238944269218054,-0.035330222402786306,0.0030003450205053402
-0.0026442662703508105,0.13887209190336428,-0.03959867791300323
-0.0035868269064525263,0.06076135657237153,-0.015425110868664741
-0.002418827658705818,0.043191141830799716,-0.013985464378096581
-0.0026723557396568965,-0.013114181557747795,0.013988374387263825
-0.0033014881321609523,0.03478407118138269,-0.0028893913122859586
-0.0021409491685460834,0.05165546032614435,-0.01585490822131596
-0.001143825458202683,-0.030782572111508907,0.014716397139618817
-0.0028382629287156363,0.033062104787996004,-0.009118461906682853
-0.006313204906162588,0.09867786845086134,-0.031683115063144834
-0.002292191326268275,0.017487539047102114,-0.007835689744877554
-0.006993645578435936,0.14529141888110345,-0.04843822421723605
-0.0003305913904326789,0.005146299887369331,-0.010087688677079801
-0.0007842596767380901,-0.005911301532983415,-0.0018446253596344966
-0.003673818891178444,0.034581798871006195,-0.0028220149473412075
-0.0025513426584084548,-0.023847453288600502,0.008779086363068933
-0.002838819016542952,-0.041145619222540085,0.008928929277793828
-0.0029918095081173726,0.006934994129104248,0.010147308381636076
-0.0018343679297564122,0.014152562482644203,-0.007115725703206076
-0.006079165073920647,0.10643062672795081,-0.03538034064354811
-0.0031032730421853643,0.020679516803270737,-0.011993945281756105
-0.0010067417057506869,-0.045585478820584266,0.0070486816914423385
-0.0030684191510400895,0.010527623056428605,-0.0025473588474892056
-0.0025675765484707938,-0.010007353789271107,-0.004684795805292912
-0.0031597739255892453,0.07134875926656235,-0.014736129871860442
-0.0005996738431819216,-0.07461050725783071,0.02133657585148177
-0.0009155907198585179,0.005913679521131549,-0.003700703103813088
-0.00081530853126839,0.031952194506771704,-0.01586839080210414
0.0017059753043816607,-0.11115348587424163,0.02565870413745788
-0.00202948339960358,-0.027528633846703465,0.011130913496986002
-0.003685415861527986,0.021209753262726096,0.008894389139588454
-0.0021724742358438538,-0.01698799546037264,-0.0035199059497499478
-0.001992369315880027,0.06285977691059356,-0.01772513612122935
-0.0017307122193341057,0.07068305451082604,-0.02168502446645198
-0.005245518288866279,0.10471385919662476,-0.028356105990524266
-0.002585541457481982,-0.004138530281728111,0.004026695826267611
-0.006051371430518015,0.20193676864305127,-0.05970890073859539
-0.0019611867888869694,0.014302901822689958,0.0025935237768474496
-0.0008675814854773483,-0.09184391471728762,0.018195225931641128
-0.0037509295767427088,0.09756717840167152,-0.03173333491251456
0.00018680189286795102,0.030941164798276875,-0.01287332476732202
-0.003016476376246454,0.03464062667095383,-0.012112903616190865
-0.0017289740341221434,-0.021185643382841172,0.0026210351279003083
-0.002141518803555317,0.04184813186657736,-0.016749689456683436
-0.002699144409023568,-0.04128287639361123,0.015920593126518043
-0.0012795631178805916,0.017782054148627973,-0.008551063799064748
-0.007100244632840365,0.2007597779934629,-0.06487788557179583
-0.003364349143108736,0.06615317558126849,-0.013612767995777495
-0.00016350167999887658,0.011939934793667763,-0.002586508435742518
-0.0010660757545707404,-0.0159721191253454,0.013469727300122766
-0.005345144224609501,0.04641677294164946,-0.014909749598946889
-0.004642177667813792,0.011520296086868269,-0.01029627074075611
